wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T20:49:21+0800,350.904,transform_frozen,0.000,0.000,-532.135,161.991,"tx=-532.134804; ty=161.990875; yaw=1.000000; boat_world=(-532.6277990727204, 161.91878807474998); boat_camera=(-0.327025611844656, 0.3758923589760617)"
2026-09-01T20:49:22+0800,350.904,spawned,10.000,0.000,-526.732,170.406,speed=0.600 m/s; update_hz=5.0
2026-09-01T20:49:22+0800,350.904,static_ready,10.000,0.000,-526.732,170.406,static obstacle ready; no motion loop
