t,source,point_index,x,y,z
2.213,raw,1048,-17.3460,19.1018,0.6161
2.213,raw,1058,-16.9759,17.6735,0.6745
2.213,raw,1067,-16.5286,16.3658,0.7306
2.213,raw,1077,-16.2549,15.2130,0.7754
2.213,raw,1087,-15.9416,14.1000,0.8194
2.213,raw,1097,-15.7133,13.1253,0.8556
2.213,raw,1107,-15.2655,12.0421,0.9019
2.213,raw,1116,-15.1210,11.3123,0.9269
2.213,raw,1126,-11.0763,7.9377,1.1657
2.213,raw,1136,-11.3416,7.6314,1.1631
2.213,raw,1146,-14.2538,8.8825,1.0203
2.213,raw,1156,-14.1070,8.2392,1.0406
2.213,raw,1165,-13.8633,7.6267,1.0635
2.213,raw,1175,-13.7483,7.0548,1.0799
2.213,raw,1185,-13.7100,-0.1305,1.4863
2.213,raw,1195,-13.5573,-0.5318,1.4894
2.213,raw,1204,-8.4498,-0.5063,1.6019
2.213,raw,1214,-8.1640,-0.7356,1.6077
2.213,raw,1224,-8.2288,-0.9970,1.6056
2.213,raw,1234,-12.9921,-2.0348,1.4983
2.213,raw,1244,-12.8263,-2.4029,1.5004
2.213,raw,1253,-12.7072,-2.7362,1.5015
2.213,raw,1263,-12.5527,-3.0982,1.5030
2.213,raw,1273,-12.4545,-3.4724,1.5030
2.213,raw,1283,-12.2835,-3.8242,1.5044
2.213,raw,1293,-12.1579,-4.1882,1.5045
2.213,raw,1302,-11.8647,-4.4483,1.5086
2.213,raw,1312,-11.7306,-4.8034,1.5085
2.213,raw,1322,-11.6389,-5.1778,1.5072
2.213,raw,1332,-11.5192,-5.5432,1.5062
2.213,raw,1342,-11.4004,-5.9121,1.5050
2.213,raw,1351,-11.3120,-6.2578,1.5031
2.213,raw,1361,-11.0847,-6.5728,1.5041
2.213,raw,1371,-10.9588,-6.9483,1.5022
2.213,raw,1381,-10.7984,-7.3073,1.5009
2.213,raw,1391,-10.6592,-7.6857,1.4987
2.213,raw,1400,-10.4409,-7.9635,1.4990
2.213,raw,1410,-10.2756,-8.3324,1.4970
2.213,raw,1420,-10.1221,-8.7186,1.4942
2.213,raw,1430,-9.8745,-9.0313,1.4938
2.213,raw,1440,-9.7063,-9.4205,1.4908
2.213,raw,1449,-9.5492,-9.7750,1.4879
2.213,raw,1459,-9.3404,-10.1451,1.4853
2.213,raw,1469,-9.1021,-10.4931,1.4832
2.213,raw,1479,-8.9981,-11.0080,1.4761
2.213,raw,1489,-8.7683,-11.3958,1.4728
2.213,raw,1498,-8.5230,-11.7070,1.4707
2.213,raw,1508,-8.4533,-12.3470,1.4602
2.213,raw,1518,-8.1895,-12.7478,1.4563
2.213,raw,1528,-7.9095,-13.1427,1.4523
2.213,raw,1538,-7.6344,-13.5668,1.4475
2.213,raw,1547,-7.5611,-14.2839,1.4346
2.213,raw,1557,-7.2650,-14.7458,1.4287
2.213,raw,1567,-8.7800,-18.9827,1.3302
2.213,raw,1577,-8.5158,-19.8878,1.3145
2.213,raw,1587,-8.2067,-20.7919,1.2989
2.213,raw,1596,-7.9059,-21.6448,1.2839
2.213,raw,1606,-7.6684,-22.9925,1.2578
2.213,raw,1616,-7.2790,-24.0908,1.2376
2.213,raw,1626,-6.8859,-25.3681,1.2131
2.213,raw,1636,-6.4272,-26.6482,1.1886
