plan_id,t,source,frame_id,point_index,x,y,yaw
15,35.429,/received_global_plan,wamv/wamv/base_link,12,8.7315,0.2711,-0.42067
15,35.429,/received_global_plan,wamv/wamv/base_link,13,9.4079,-0.0315,-0.14821
15,35.429,/received_global_plan,wamv/wamv/base_link,14,10.1393,-0.1407,0.00024
16,35.528,/received_global_plan,wamv/wamv/base_link,0,-0.0137,0.0098,0.17477
16,35.528,/received_global_plan,wamv/wamv/base_link,1,0.8413,0.1608,0.52385
16,35.528,/received_global_plan,wamv/wamv/base_link,2,1.5930,0.5951,0.69839
16,35.528,/received_global_plan,wamv/wamv/base_link,3,2.2580,1.1533,0.52385
16,35.528,/received_global_plan,wamv/wamv/base_link,4,3.0097,1.5876,0.34931
16,35.528,/received_global_plan,wamv/wamv/base_link,5,3.8255,1.8847,0.17477
16,35.528,/received_global_plan,wamv/wamv/base_link,6,4.6805,2.0357,-0.14821
16,35.528,/received_global_plan,wamv/wamv/base_link,7,5.4119,1.9265,-0.42067
16,35.528,/received_global_plan,wamv/wamv/base_link,8,6.0883,1.6238,-0.47304
16,35.528,/received_global_plan,wamv/wamv/base_link,9,6.7491,1.2857,-0.47304
16,35.528,/received_global_plan,wamv/wamv/base_link,10,7.4099,0.9475,-0.47304
16,35.528,/received_global_plan,wamv/wamv/base_link,11,8.0707,0.6093,-0.47304
16,35.528,/received_global_plan,wamv/wamv/base_link,12,8.7315,0.2711,-0.42067
16,35.528,/received_global_plan,wamv/wamv/base_link,13,9.4079,-0.0315,-0.14821
16,35.528,/received_global_plan,wamv/wamv/base_link,14,10.1393,-0.1407,0.00024
17,35.629,/received_global_plan,wamv/wamv/base_link,0,-0.0137,0.0098,0.17477
17,35.629,/received_global_plan,wamv/wamv/base_link,1,0.8413,0.1608,0.52385
17,35.629,/received_global_plan,wamv/wamv/base_link,2,1.5930,0.5951,0.69839
17,35.629,/received_global_plan,wamv/wamv/base_link,3,2.2580,1.1533,0.52385
17,35.629,/received_global_plan,wamv/wamv/base_link,4,3.0097,1.5876,0.34931
17,35.629,/received_global_plan,wamv/wamv/base_link,5,3.8255,1.8847,0.17477
17,35.629,/received_global_plan,wamv/wamv/base_link,6,4.6805,2.0357,-0.14821
17,35.629,/received_global_plan,wamv/wamv/base_link,7,5.4119,1.9265,-0.42067
17,35.629,/received_global_plan,wamv/wamv/base_link,8,6.0883,1.6238,-0.47304
17,35.629,/received_global_plan,wamv/wamv/base_link,9,6.7491,1.2857,-0.47304
17,35.629,/received_global_plan,wamv/wamv/base_link,10,7.4099,0.9475,-0.47304
17,35.629,/received_global_plan,wamv/wamv/base_link,11,8.0707,0.6093,-0.47304
17,35.629,/received_global_plan,wamv/wamv/base_link,12,8.7315,0.2711,-0.42067
17,35.629,/received_global_plan,wamv/wamv/base_link,13,9.4079,-0.0315,-0.14821
17,35.629,/received_global_plan,wamv/wamv/base_link,14,10.1393,-0.1407,0.00024
18,35.729,/received_global_plan,wamv/wamv/base_link,0,-0.0137,0.0098,0.17477
18,35.729,/received_global_plan,wamv/wamv/base_link,1,0.8413,0.1608,0.52385
18,35.729,/received_global_plan,wamv/wamv/base_link,2,1.5930,0.5951,0.69839
18,35.729,/received_global_plan,wamv/wamv/base_link,3,2.2580,1.1533,0.52385
18,35.729,/received_global_plan,wamv/wamv/base_link,4,3.0097,1.5876,0.34931
18,35.729,/received_global_plan,wamv/wamv/base_link,5,3.8255,1.8847,0.17477
18,35.729,/received_global_plan,wamv/wamv/base_link,6,4.6805,2.0357,-0.14821
18,35.729,/received_global_plan,wamv/wamv/base_link,7,5.4119,1.9265,-0.42067
18,35.729,/received_global_plan,wamv/wamv/base_link,8,6.0883,1.6238,-0.47304
18,35.729,/received_global_plan,wamv/wamv/base_link,9,6.7491,1.2857,-0.47304
18,35.729,/received_global_plan,wamv/wamv/base_link,10,7.4099,0.9475,-0.47304
18,35.729,/received_global_plan,wamv/wamv/base_link,11,8.0707,0.6093,-0.47304
18,35.729,/received_global_plan,wamv/wamv/base_link,12,8.7315,0.2711,-0.42067
18,35.729,/received_global_plan,wamv/wamv/base_link,13,9.4079,-0.0315,-0.14821
18,35.729,/received_global_plan,wamv/wamv/base_link,14,10.1393,-0.1407,0.00024
19,35.829,/received_global_plan,wamv/wamv/base_link,0,-0.0137,0.0098,0.17477
19,35.829,/received_global_plan,wamv/wamv/base_link,1,0.8413,0.1608,0.52385
19,35.829,/received_global_plan,wamv/wamv/base_link,2,1.5930,0.5951,0.69839
19,35.829,/received_global_plan,wamv/wamv/base_link,3,2.2580,1.1533,0.52385
19,35.829,/received_global_plan,wamv/wamv/base_link,4,3.0097,1.5876,0.34931
19,35.829,/received_global_plan,wamv/wamv/base_link,5,3.8255,1.8847,0.17477
19,35.829,/received_global_plan,wamv/wamv/base_link,6,4.6805,2.0357,-0.14821
