plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,48.137,/unsmoothed_plan,camera_init,0,-1.0112,1.1586,0.00000,-1.0112,1.1586,0.00000
1,48.137,/unsmoothed_plan,camera_init,1,-0.1561,1.0078,-0.34907,-0.1561,1.0078,-0.34907
1,48.137,/unsmoothed_plan,camera_init,2,0.5958,0.5737,-0.69813,0.5958,0.5737,-0.69813
1,48.137,/unsmoothed_plan,camera_init,3,1.1539,-0.0914,-1.04720,1.1539,-0.0914,-1.04720
1,48.137,/unsmoothed_plan,camera_init,4,1.4509,-0.9073,-1.39626,1.4509,-0.9073,-1.39626
1,48.137,/unsmoothed_plan,camera_init,5,1.6016,-1.7623,-1.39626,1.6016,-1.7623,-1.39626
1,48.137,/unsmoothed_plan,camera_init,6,1.6016,-2.6306,-1.74533,1.6016,-2.6306,-1.74533
1,48.137,/unsmoothed_plan,camera_init,7,1.5796,-3.3470,-1.57080,1.5796,-3.3470,-1.57080
1,48.137,/unsmoothed_plan,camera_init,8,1.7618,-4.0402,-1.22173,1.7618,-4.0402,-1.22173
1,48.137,/unsmoothed_plan,camera_init,9,2.1333,-4.6533,-1.04720,2.1333,-4.6533,-1.04720
1,48.137,/unsmoothed_plan,camera_init,10,2.6634,-5.1357,-0.69813,2.6634,-5.1357,-0.69813
1,48.137,/unsmoothed_plan,camera_init,11,3.3086,-5.4479,-0.34907,3.3086,-5.4479,-0.34907
1,48.137,/unsmoothed_plan,camera_init,12,4.0158,-5.5642,-0.17453,4.0158,-5.5642,-0.17453
1,48.137,/unsmoothed_plan,camera_init,13,4.7270,-5.4751,0.17453,4.7270,-5.4751,0.17453
1,48.137,/unsmoothed_plan,camera_init,14,5.3960,-5.2127,0.34907,5.3960,-5.2127,0.34907
1,48.137,/unsmoothed_plan,camera_init,15,6.0564,-4.9279,0.34907,6.0564,-4.9279,0.34907
1,48.137,/unsmoothed_plan,camera_init,16,6.7169,-4.6431,0.34907,6.7169,-4.6431,0.34907
1,48.137,/unsmoothed_plan,camera_init,17,7.3773,-4.3583,0.34907,7.3773,-4.3583,0.34907
1,48.137,/unsmoothed_plan,camera_init,18,8.0378,-4.0735,0.34907,8.0378,-4.0735,0.34907
1,48.137,/unsmoothed_plan,camera_init,19,8.6983,-3.7887,0.34907,8.6983,-3.7887,0.34907
1,48.137,/unsmoothed_plan,camera_init,20,9.3587,-3.5038,0.34907,9.3587,-3.5038,0.34907
1,48.137,/unsmoothed_plan,camera_init,21,10.0192,-3.2190,0.34907,10.0192,-3.2190,0.34907
1,48.137,/unsmoothed_plan,camera_init,22,10.6796,-2.9342,0.34907,10.6796,-2.9342,0.34907
1,48.137,/unsmoothed_plan,camera_init,23,11.3401,-2.6494,0.34907,11.3401,-2.6494,0.34907
1,48.137,/unsmoothed_plan,camera_init,24,12.0006,-2.3646,0.34907,12.0006,-2.3646,0.34907
1,48.137,/unsmoothed_plan,camera_init,25,12.6610,-2.0798,0.34907,12.6610,-2.0798,0.34907
1,48.137,/unsmoothed_plan,camera_init,26,13.3215,-1.7950,0.34907,13.3215,-1.7950,0.34907
1,48.137,/unsmoothed_plan,camera_init,27,13.9819,-1.5102,0.34907,13.9819,-1.5102,0.34907
1,48.137,/unsmoothed_plan,camera_init,28,14.6424,-1.2254,0.34907,14.6424,-1.2254,0.34907
1,48.137,/unsmoothed_plan,camera_init,29,15.3028,-0.9405,0.34907,15.3028,-0.9405,0.34907
