plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,18.779,/plan,camera_init,0,-0.2167,0.2743,-0.31271,-0.2167,0.2743,-0.31271
1,18.779,/plan,camera_init,1,0.8757,-0.0789,-0.33744,0.8757,-0.0789,-0.33744
1,18.779,/plan,camera_init,2,1.9450,-0.4541,-0.37419,1.9450,-0.4541,-0.37419
1,18.779,/plan,camera_init,3,2.9709,-0.8570,-0.40507,2.9709,-0.8570,-0.40507
1,18.779,/plan,camera_init,4,3.9383,-1.2717,-0.41353,3.9383,-1.2717,-0.41353
1,18.779,/plan,camera_init,5,4.8390,-1.6670,-0.39144,4.8390,-1.6670,-0.39144
1,18.779,/plan,camera_init,6,5.6734,-2.0114,-0.34069,5.6734,-2.0114,-0.34069
1,18.779,/plan,camera_init,7,6.4556,-2.2887,-0.26710,6.4556,-2.2887,-0.26710
1,18.779,/plan,camera_init,8,7.2024,-2.4931,-0.17852,7.2024,-2.4931,-0.17852
1,18.779,/plan,camera_init,9,7.9270,-2.6238,-0.08254,7.9270,-2.6238,-0.08254
1,18.779,/plan,camera_init,10,8.6376,-2.6826,0.01482,8.6376,-2.6826,0.01482
1,18.779,/plan,camera_init,11,9.3377,-2.6722,0.10898,9.3377,-2.6722,0.10898
1,18.779,/plan,camera_init,12,10.0281,-2.5967,0.19605,10.0281,-2.5967,0.19605
1,18.779,/plan,camera_init,13,10.7082,-2.4616,0.27203,10.7082,-2.4616,0.27203
1,18.779,/plan,camera_init,14,11.3776,-2.2749,0.33277,11.3776,-2.2749,0.33277
1,18.779,/plan,camera_init,15,12.0372,-2.0469,0.37492,12.0372,-2.0469,0.37492
1,18.779,/plan,camera_init,16,12.6893,-1.7903,0.39774,12.6893,-1.7903,0.39774
1,18.779,/plan,camera_init,17,13.3374,-1.5180,0.40222,13.3374,-1.5180,0.40222
1,18.779,/plan,camera_init,18,13.9850,-1.2425,0.38954,13.9850,-1.2425,0.38954
1,18.779,/plan,camera_init,19,14.6358,-0.9754,0.36117,14.6358,-0.9754,0.36117
1,18.779,/plan,camera_init,20,15.2929,-0.7271,0.32085,15.2929,-0.7271,0.32085
1,18.779,/plan,camera_init,21,15.9585,-0.5059,0.27636,15.9585,-0.5059,0.27636
1,18.779,/plan,camera_init,22,16.6330,-0.3146,0.23766,16.6330,-0.3146,0.23766
1,18.779,/plan,camera_init,23,17.3145,-0.1495,0.21478,17.3145,-0.1495,0.21478
1,18.779,/plan,camera_init,24,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,18.780,/unsmoothed_plan,camera_init,0,-0.2167,0.2743,0.00000,-0.2167,0.2743,0.00000
2,18.780,/unsmoothed_plan,camera_init,1,0.9989,0.1679,-0.17453,0.9989,0.1679,-0.17453
2,18.780,/unsmoothed_plan,camera_init,2,2.1775,-0.1479,-0.34907,2.1775,-0.1479,-0.34907
2,18.780,/unsmoothed_plan,camera_init,3,3.2833,-0.6636,-0.52360,3.2833,-0.6636,-0.52360
2,18.780,/unsmoothed_plan,camera_init,4,4.2829,-1.3634,-0.69813,4.2829,-1.3634,-0.69813
2,18.780,/unsmoothed_plan,camera_init,5,5.2824,-2.0633,-0.52360,5.2824,-2.0633,-0.52360
2,18.780,/unsmoothed_plan,camera_init,6,5.9138,-2.3864,-0.52360,5.9138,-2.3864,-0.52360
2,18.780,/unsmoothed_plan,camera_init,7,6.5747,-2.6439,-0.34907,6.5747,-2.6439,-0.34907
2,18.780,/unsmoothed_plan,camera_init,8,7.2582,-2.8332,-0.34907,7.2582,-2.8332,-0.34907
2,18.780,/unsmoothed_plan,camera_init,9,7.9575,-2.9523,-0.17453,7.9575,-2.9523,-0.17453
2,18.780,/unsmoothed_plan,camera_init,10,8.6651,-3.0001,-0.17453,8.6651,-3.0001,-0.17453
2,18.780,/unsmoothed_plan,camera_init,11,9.3740,-2.9761,0.00000,9.3740,-2.9761,0.00000
2,18.780,/unsmoothed_plan,camera_init,12,10.0768,-2.8804,0.17453,10.0768,-2.8804,0.17453
2,18.780,/unsmoothed_plan,camera_init,13,10.7663,-2.7141,0.17453,10.7663,-2.7141,0.17453
2,18.780,/unsmoothed_plan,camera_init,14,11.4354,-2.4789,0.34907,11.4354,-2.4789,0.34907
2,18.780,/unsmoothed_plan,camera_init,15,12.0777,-2.1777,0.34907,12.0777,-2.1777,0.34907
2,18.780,/unsmoothed_plan,camera_init,16,12.7084,-1.8526,0.34907,12.7084,-1.8526,0.34907
2,18.780,/unsmoothed_plan,camera_init,17,13.3391,-1.5274,0.34907,13.3391,-1.5274,0.34907
2,18.780,/unsmoothed_plan,camera_init,18,13.9698,-1.2023,0.34907,13.9698,-1.2023,0.34907
2,18.780,/unsmoothed_plan,camera_init,19,14.6005,-0.8771,0.34907,14.6005,-0.8771,0.34907
2,18.780,/unsmoothed_plan,camera_init,20,15.2388,-0.5676,0.34907,15.2388,-0.5676,0.34907
2,18.780,/unsmoothed_plan,camera_init,21,15.9039,-0.3212,0.17453,15.9039,-0.3212,0.17453
2,18.780,/unsmoothed_plan,camera_init,22,16.5905,-0.1434,0.17453,16.5905,-0.1434,0.17453
2,18.780,/unsmoothed_plan,camera_init,23,17.2916,-0.0359,0.00000,17.2916,-0.0359,0.00000
2,18.780,/unsmoothed_plan,camera_init,24,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,18.796,/received_global_plan,wamv/wamv/base_link,0,-0.2158,0.2739,-0.31258,0.0013,-0.0002,-0.31162
3,18.796,/received_global_plan,wamv/wamv/base_link,1,0.8757,-0.0790,-0.33733,1.0936,-0.3520,-0.33636
3,18.796,/received_global_plan,wamv/wamv/base_link,2,1.9440,-0.4539,-0.37410,2.1628,-0.7259,-0.37313
3,18.796,/received_global_plan,wamv/wamv/base_link,3,2.9690,-0.8564,-0.40499,3.1887,-1.1275,-0.40402
3,18.796,/received_global_plan,wamv/wamv/base_link,4,3.9355,-1.2709,-0.41345,4.1560,-1.5411,-0.41248
3,18.796,/received_global_plan,wamv/wamv/base_link,5,4.8354,-1.6659,-0.39135,5.0568,-1.9352,-0.39038
3,18.796,/received_global_plan,wamv/wamv/base_link,6,5.6691,-2.0101,-0.34058,5.8912,-2.2786,-0.33961
3,18.796,/received_global_plan,wamv/wamv/base_link,7,6.4505,-2.2871,-0.26696,6.6734,-2.5549,-0.26599
3,18.796,/received_global_plan,wamv/wamv/base_link,8,7.1967,-2.4913,-0.17835,7.4200,-2.7583,-0.17738
3,18.796,/received_global_plan,wamv/wamv/base_link,9,7.9207,-2.6218,-0.08233,8.1445,-2.8882,-0.08136
3,18.796,/received_global_plan,wamv/wamv/base_link,10,8.6308,-2.6804,0.01506,8.8549,-2.9461,0.01603
3,18.796,/received_global_plan,wamv/wamv/base_link,11,9.3304,-2.6699,0.10925,9.5548,-2.9349,0.11022
3,18.796,/received_global_plan,wamv/wamv/base_link,12,10.0203,-2.5942,0.19633,10.2448,-2.8585,0.19730
3,18.796,/received_global_plan,wamv/wamv/base_link,13,10.6999,-2.4590,0.27231,10.9245,-2.7227,0.27328
3,18.796,/received_global_plan,wamv/wamv/base_link,14,11.3690,-2.2721,0.33305,11.5935,-2.5351,0.33402
3,18.796,/received_global_plan,wamv/wamv/base_link,15,12.0282,-2.0441,0.37521,12.2527,-2.3064,0.37618
3,18.796,/received_global_plan,wamv/wamv/base_link,16,12.6800,-1.7873,0.39802,12.9044,-2.0490,0.39899
3,18.796,/received_global_plan,wamv/wamv/base_link,17,13.3277,-1.5149,0.40250,13.5520,-1.7760,0.40347
3,18.796,/received_global_plan,wamv/wamv/base_link,18,13.9750,-1.2393,0.38982,14.1991,-1.4997,0.39079
3,18.796,/received_global_plan,wamv/wamv/base_link,19,14.6254,-0.9721,0.36145,14.8494,-1.2318,0.36242
3,18.796,/received_global_plan,wamv/wamv/base_link,20,15.2821,-0.7237,0.32114,15.5061,-0.9828,0.32211
3,18.796,/received_global_plan,wamv/wamv/base_link,21,15.9474,-0.5024,0.27664,16.1713,-0.7608,0.27761
3,18.796,/received_global_plan,wamv/wamv/base_link,22,16.6215,-0.3110,0.23794,16.8454,-0.5687,0.23891
3,18.796,/received_global_plan,wamv/wamv/base_link,23,17.3026,-0.1457,0.21506,17.5265,-0.4028,0.21603
3,18.796,/received_global_plan,wamv/wamv/base_link,24,17.9876,0.0039,0.00023,18.2116,-0.2525,0.00120
4,18.898,/received_global_plan,wamv/wamv/base_link,0,-0.2161,0.2743,-0.31272,0.0017,0.0028,-0.31364
