wall_time,t,event,detail
2026-09-01T20:20:56+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan18
2026-09-01T20:20:59+0800,2.486,goal_status,IDLE code=0; status_seq=1
2026-09-01T20:21:15+0800,18.773,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T20:21:15+0800,18.776,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T20:21:15+0800,18.779,plan_received,id=1; source=/plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T20:21:15+0800,18.780,plan_received,id=2; source=/unsmoothed_plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T20:21:15+0800,18.781,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T20:21:15+0800,18.797,plan_received,id=3; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:15+0800,18.899,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:15+0800,18.997,plan_received,id=5; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:15+0800,19.096,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.196,plan_received,id=7; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.296,plan_received,id=8; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.396,plan_received,id=9; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.496,plan_received,id=10; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.596,plan_received,id=11; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.697,plan_received,id=12; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.796,plan_received,id=13; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.897,plan_received,id=14; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,19.997,plan_received,id=15; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:16+0800,20.097,plan_received,id=16; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.197,plan_received,id=17; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.297,plan_received,id=18; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.397,plan_received,id=19; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.497,plan_received,id=20; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.596,plan_received,id=21; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.697,plan_received,id=22; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.797,plan_received,id=23; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.897,plan_received,id=24; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,20.997,plan_received,id=25; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:17+0800,21.097,plan_received,id=26; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.196,plan_received,id=27; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.296,plan_received,id=28; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.397,plan_received,id=29; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.496,plan_received,id=30; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.597,plan_received,id=31; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.994,plan_received,id=32; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,21.995,plan_received,id=33; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:18+0800,22.094,plan_received,id=34; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:19+0800,22.194,plan_received,id=35; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:21:19+0800,22.294,plan_received,id=36; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
