plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,17.377,/plan,camera_init,0,0.1441,7.3759,0.17453,0.1441,7.3759,0.17453
1,17.377,/plan,camera_init,1,0.8455,7.4688,0.00000,0.8455,7.4688,0.00000
1,17.377,/plan,camera_init,2,1.5522,7.5012,0.00000,1.5522,7.5012,0.00000
1,17.377,/plan,camera_init,3,2.2592,7.4730,-0.17453,2.2592,7.4730,-0.17453
1,17.377,/plan,camera_init,4,2.9611,7.3843,-0.17453,2.9611,7.3843,-0.17453
1,17.377,/plan,camera_init,5,3.6528,7.2358,-0.34907,3.6528,7.2358,-0.34907
1,17.377,/plan,camera_init,6,4.3293,7.0285,-0.34907,4.3293,7.0285,-0.34907
1,17.377,/plan,camera_init,7,4.9855,6.7641,-0.52360,4.9855,6.7641,-0.52360
1,17.377,/plan,camera_init,8,5.6166,6.4444,-0.52360,5.6166,6.4444,-0.52360
1,17.377,/plan,camera_init,9,6.2190,6.0733,-0.69813,6.2190,6.0733,-0.69813
1,17.377,/plan,camera_init,10,6.8122,5.6873,-0.69813,6.8122,5.6873,-0.69813
1,17.377,/plan,camera_init,11,7.4054,5.3013,-0.69813,7.4054,5.3013,-0.69813
1,17.377,/plan,camera_init,12,7.9986,4.9153,-0.69813,7.9986,4.9153,-0.69813
1,17.377,/plan,camera_init,13,8.5917,4.5293,-0.69813,8.5917,4.5293,-0.69813
1,17.377,/plan,camera_init,14,9.1849,4.1433,-0.69813,9.1849,4.1433,-0.69813
1,17.377,/plan,camera_init,15,9.7781,3.7573,-0.69813,9.7781,3.7573,-0.69813
1,17.377,/plan,camera_init,16,10.3713,3.3713,-0.69813,10.3713,3.3713,-0.69813
1,17.377,/plan,camera_init,17,10.9645,2.9853,-0.69813,10.9645,2.9853,-0.69813
1,17.377,/plan,camera_init,18,11.5576,2.5993,-0.69813,11.5576,2.5993,-0.69813
1,17.377,/plan,camera_init,19,12.1508,2.2133,-0.69813,12.1508,2.2133,-0.69813
1,17.377,/plan,camera_init,20,12.7440,1.8273,-0.69813,12.7440,1.8273,-0.69813
1,17.377,/plan,camera_init,21,13.3372,1.4413,-0.69813,13.3372,1.4413,-0.69813
1,17.377,/plan,camera_init,22,13.9388,1.0689,-0.52360,13.9388,1.0689,-0.52360
1,17.377,/plan,camera_init,23,14.5690,0.7473,-0.52360,14.5690,0.7473,-0.52360
1,17.377,/plan,camera_init,24,15.2244,0.4809,-0.34907,15.2244,0.4809,-0.34907
1,17.377,/plan,camera_init,25,15.9002,0.2717,-0.34907,15.9002,0.2717,-0.34907
1,17.377,/plan,camera_init,26,16.5915,0.1211,-0.17453,16.5915,0.1211,-0.17453
1,17.377,/plan,camera_init,27,17.2932,0.0303,-0.17453,17.2932,0.0303,-0.17453
1,17.377,/plan,camera_init,28,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,17.378,/unsmoothed_plan,camera_init,0,0.1441,7.3759,0.17453,0.1441,7.3759,0.17453
2,17.378,/unsmoothed_plan,camera_init,1,0.8455,7.4688,0.00000,0.8455,7.4688,0.00000
2,17.378,/unsmoothed_plan,camera_init,2,1.5522,7.5012,0.00000,1.5522,7.5012,0.00000
2,17.378,/unsmoothed_plan,camera_init,3,2.2592,7.4730,-0.17453,2.2592,7.4730,-0.17453
2,17.378,/unsmoothed_plan,camera_init,4,2.9611,7.3843,-0.17453,2.9611,7.3843,-0.17453
2,17.378,/unsmoothed_plan,camera_init,5,3.6528,7.2358,-0.34907,3.6528,7.2358,-0.34907
2,17.378,/unsmoothed_plan,camera_init,6,4.3293,7.0285,-0.34907,4.3293,7.0285,-0.34907
2,17.378,/unsmoothed_plan,camera_init,7,4.9855,6.7641,-0.52360,4.9855,6.7641,-0.52360
2,17.378,/unsmoothed_plan,camera_init,8,5.6166,6.4444,-0.52360,5.6166,6.4444,-0.52360
2,17.378,/unsmoothed_plan,camera_init,9,6.2190,6.0733,-0.69813,6.2190,6.0733,-0.69813
2,17.378,/unsmoothed_plan,camera_init,10,6.8122,5.6873,-0.69813,6.8122,5.6873,-0.69813
2,17.378,/unsmoothed_plan,camera_init,11,7.4054,5.3013,-0.69813,7.4054,5.3013,-0.69813
2,17.378,/unsmoothed_plan,camera_init,12,7.9986,4.9153,-0.69813,7.9986,4.9153,-0.69813
2,17.378,/unsmoothed_plan,camera_init,13,8.5917,4.5293,-0.69813,8.5917,4.5293,-0.69813
2,17.378,/unsmoothed_plan,camera_init,14,9.1849,4.1433,-0.69813,9.1849,4.1433,-0.69813
2,17.378,/unsmoothed_plan,camera_init,15,9.7781,3.7573,-0.69813,9.7781,3.7573,-0.69813
2,17.378,/unsmoothed_plan,camera_init,16,10.3713,3.3713,-0.69813,10.3713,3.3713,-0.69813
2,17.378,/unsmoothed_plan,camera_init,17,10.9645,2.9853,-0.69813,10.9645,2.9853,-0.69813
2,17.378,/unsmoothed_plan,camera_init,18,11.5576,2.5993,-0.69813,11.5576,2.5993,-0.69813
2,17.378,/unsmoothed_plan,camera_init,19,12.1508,2.2133,-0.69813,12.1508,2.2133,-0.69813
2,17.378,/unsmoothed_plan,camera_init,20,12.7440,1.8273,-0.69813,12.7440,1.8273,-0.69813
2,17.378,/unsmoothed_plan,camera_init,21,13.3372,1.4413,-0.69813,13.3372,1.4413,-0.69813
2,17.378,/unsmoothed_plan,camera_init,22,13.9388,1.0689,-0.52360,13.9388,1.0689,-0.52360
2,17.378,/unsmoothed_plan,camera_init,23,14.5690,0.7473,-0.52360,14.5690,0.7473,-0.52360
2,17.378,/unsmoothed_plan,camera_init,24,15.2244,0.4809,-0.34907,15.2244,0.4809,-0.34907
2,17.378,/unsmoothed_plan,camera_init,25,15.9002,0.2717,-0.34907,15.9002,0.2717,-0.34907
2,17.378,/unsmoothed_plan,camera_init,26,16.5915,0.1211,-0.17453,16.5915,0.1211,-0.17453
2,17.378,/unsmoothed_plan,camera_init,27,17.2932,0.0303,-0.17453,17.2932,0.0303,-0.17453
2,17.378,/unsmoothed_plan,camera_init,28,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,17.395,/received_global_plan,wamv/wamv/base_link,0,0.1513,7.3722,0.17385,0.0089,-0.0050,0.08210
3,17.395,/received_global_plan,wamv/wamv/base_link,1,0.8526,7.4646,-0.00069,0.7157,0.0228,-0.09243
3,17.395,/received_global_plan,wamv/wamv/base_link,2,1.5591,7.4965,-0.00069,1.4223,-0.0102,-0.09243
3,17.395,/received_global_plan,wamv/wamv/base_link,3,2.2658,7.4678,-0.17524,2.1235,-0.1035,-0.26699
3,17.395,/received_global_plan,wamv/wamv/base_link,4,2.9674,7.3786,-0.17524,2.8141,-0.2566,-0.26699
3,17.395,/received_global_plan,wamv/wamv/base_link,5,3.6587,7.2297,-0.34981,3.4890,-0.4683,-0.44155
3,17.395,/received_global_plan,wamv/wamv/base_link,6,4.3347,7.0220,-0.34981,4.1433,-0.7371,-0.44155
3,17.395,/received_global_plan,wamv/wamv/base_link,7,4.9904,6.7572,-0.52439,4.7721,-1.0609,-0.61613
3,17.395,/received_global_plan,wamv/wamv/base_link,8,5.6210,6.4371,-0.52439,5.3709,-1.4374,-0.61613
3,17.395,/received_global_plan,wamv/wamv/base_link,9,6.2227,6.0657,-0.69897,5.9362,-1.8625,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,10,6.8153,5.6793,-0.69897,6.4911,-2.3016,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,11,7.4078,5.2930,-0.69897,7.0459,-2.7406,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,12,8.0003,4.9067,-0.69897,7.6007,-3.1796,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,13,8.5928,4.5204,-0.69897,8.1555,-3.6187,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,14,9.1854,4.1340,-0.69897,8.7103,-4.0577,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,15,9.7779,3.7477,-0.69897,9.2651,-4.4968,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,16,10.3704,3.3614,-0.69897,9.8199,-4.9358,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,17,10.9629,2.9750,-0.69897,10.3748,-5.3749,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,18,11.5555,2.5887,-0.69897,10.9296,-5.8139,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,19,12.1480,2.2024,-0.69897,11.4844,-6.2530,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,20,12.7405,1.8160,-0.69897,12.0392,-6.6920,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,21,13.3330,1.4297,-0.69897,12.5940,-7.1311,-0.79071
3,17.395,/received_global_plan,wamv/wamv/base_link,22,13.9340,1.0569,-0.52439,13.1585,-7.5574,-0.61613
3,17.395,/received_global_plan,wamv/wamv/base_link,23,14.5636,0.7350,-0.52439,13.7561,-7.9357,-0.61613
3,17.395,/received_global_plan,wamv/wamv/base_link,24,15.2185,0.4682,-0.34981,14.3840,-8.2614,-0.44155
3,17.395,/received_global_plan,wamv/wamv/base_link,25,15.8939,0.2586,-0.34981,15.0374,-8.5321,-0.44155
3,17.395,/received_global_plan,wamv/wamv/base_link,26,16.5848,0.1075,-0.17524,15.7117,-8.7458,-0.26699
3,17.395,/received_global_plan,wamv/wamv/base_link,27,17.2861,0.0163,-0.17524,16.4018,-8.9009,-0.26699
3,17.395,/received_global_plan,wamv/wamv/base_link,28,17.9927,-0.0145,-0.00069,17.1027,-8.9964,-0.09243
4,17.495,/received_global_plan,wamv/wamv/base_link,0,0.1485,7.3729,0.17485,0.0046,-0.0057,0.08408
4,17.495,/received_global_plan,wamv/wamv/base_link,1,0.8496,7.4659,0.00031,0.7114,0.0234,-0.09045
4,17.495,/received_global_plan,wamv/wamv/base_link,2,1.5561,7.4986,0.00031,1.4180,-0.0081,-0.09045
4,17.495,/received_global_plan,wamv/wamv/base_link,3,2.2628,7.4706,-0.17424,2.1194,-0.1001,-0.26500
4,17.495,/received_global_plan,wamv/wamv/base_link,4,2.9643,7.3821,-0.17424,2.8102,-0.2518,-0.26500
4,17.495,/received_global_plan,wamv/wamv/base_link,5,3.6557,7.2338,-0.34881,3.4855,-0.4621,-0.43958
4,17.495,/received_global_plan,wamv/wamv/base_link,6,4.3319,7.0269,-0.34881,4.1403,-0.7296,-0.43958
4,17.495,/received_global_plan,wamv/wamv/base_link,7,4.9877,6.7627,-0.52340,4.7697,-1.0522,-0.61416
4,17.495,/received_global_plan,wamv/wamv/base_link,8,5.6185,6.4433,-0.52340,5.3692,-1.4275,-0.61416
4,17.495,/received_global_plan,wamv/wamv/base_link,9,6.2205,6.0725,-0.69799,5.9354,-1.8514,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,10,6.8133,5.6868,-0.69799,6.4910,-2.2893,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,11,7.4061,5.3010,-0.69799,7.0466,-2.7273,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,12,7.9989,4.9153,-0.69799,7.6023,-3.1652,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,13,8.5917,4.5296,-0.69799,8.1579,-3.6031,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,14,9.1845,4.1439,-0.69799,8.7135,-4.0410,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,15,9.7773,3.7582,-0.69799,9.2692,-4.4790,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,16,10.3701,3.3725,-0.69799,9.8248,-4.9169,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,17,10.9629,2.9868,-0.69799,10.3805,-5.3548,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,18,11.5557,2.6010,-0.69799,10.9361,-5.7927,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,19,12.1485,2.2153,-0.69799,11.4917,-6.2306,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,20,12.7413,1.8296,-0.69799,12.0474,-6.6686,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,21,13.3341,1.4439,-0.69799,12.6030,-7.1065,-0.78875
4,17.495,/received_global_plan,wamv/wamv/base_link,22,13.9354,1.0717,-0.52340,13.1683,-7.5317,-0.61416
4,17.495,/received_global_plan,wamv/wamv/base_link,23,14.5652,0.7505,-0.52340,13.7666,-7.9088,-0.61416
4,17.495,/received_global_plan,wamv/wamv/base_link,24,15.2203,0.4844,-0.34881,14.3951,-8.2332,-0.43958
4,17.495,/received_global_plan,wamv/wamv/base_link,25,15.8958,0.2754,-0.34881,15.0491,-8.5026,-0.43958
4,17.495,/received_global_plan,wamv/wamv/base_link,26,16.5867,0.1251,-0.17424,15.7237,-8.7150,-0.26500
4,17.495,/received_global_plan,wamv/wamv/base_link,27,17.2880,0.0345,-0.17424,16.4141,-8.8687,-0.26500
4,17.495,/received_global_plan,wamv/wamv/base_link,28,17.9946,0.0044,0.00031,17.1152,-8.9628,-0.09045
5,17.594,/received_global_plan,wamv/wamv/base_link,0,0.1478,7.3734,0.17478,0.0059,-0.0027,0.08104
5,17.594,/received_global_plan,wamv/wamv/base_link,1,0.8489,7.4664,0.00023,0.7128,0.0243,-0.09351
5,17.594,/received_global_plan,wamv/wamv/base_link,2,1.5554,7.4990,0.00023,1.4194,-0.0094,-0.09351
5,17.594,/received_global_plan,wamv/wamv/base_link,3,2.2620,7.4709,-0.17433,2.1204,-0.1035,-0.26807
5,17.594,/received_global_plan,wamv/wamv/base_link,4,2.9636,7.3824,-0.17433,2.8108,-0.2574,-0.26807
5,17.594,/received_global_plan,wamv/wamv/base_link,5,3.6550,7.2340,-0.34891,3.4855,-0.4698,-0.44265
5,17.594,/received_global_plan,wamv/wamv/base_link,6,4.3312,7.0269,-0.34891,4.1395,-0.7393,-0.44265
5,17.594,/received_global_plan,wamv/wamv/base_link,7,4.9871,6.7627,-0.52348,4.7679,-1.0638,-0.61722
5,17.594,/received_global_plan,wamv/wamv/base_link,8,5.6179,6.4432,-0.52348,5.3663,-1.4410,-0.61722
5,17.594,/received_global_plan,wamv/wamv/base_link,9,6.2200,6.0722,-0.69806,5.9312,-1.8667,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,10,6.8129,5.6864,-0.69806,6.4856,-2.3063,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,11,7.4057,5.3006,-0.69806,7.0399,-2.7460,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,12,7.9986,4.9147,-0.69806,7.5942,-3.1856,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,13,8.5914,4.5289,-0.69806,8.1486,-3.6253,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,14,9.1843,4.1431,-0.69806,8.7029,-4.0650,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,15,9.7772,3.7573,-0.69806,9.2573,-4.5046,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,16,10.3700,3.3714,-0.69806,9.8116,-4.9443,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,17,10.9629,2.9856,-0.69806,10.3660,-5.3840,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,18,11.5558,2.5998,-0.69806,10.9203,-5.8236,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,19,12.1486,2.2139,-0.69806,11.4747,-6.2633,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,20,12.7415,1.8281,-0.69806,12.0290,-6.7029,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,21,13.3343,1.4423,-0.69806,12.5834,-7.1426,-0.79180
5,17.594,/received_global_plan,wamv/wamv/base_link,22,13.9356,1.0700,-0.52348,13.1474,-7.5696,-0.61722
5,17.594,/received_global_plan,wamv/wamv/base_link,23,14.5655,0.7486,-0.52348,13.7446,-7.9485,-0.61722
5,17.594,/received_global_plan,wamv/wamv/base_link,24,15.2206,0.4824,-0.34891,14.3721,-8.2749,-0.44265
5,17.594,/received_global_plan,wamv/wamv/base_link,25,15.8962,0.2734,-0.34891,15.0253,-8.5463,-0.44265
5,17.594,/received_global_plan,wamv/wamv/base_link,26,16.5871,0.1229,-0.17433,15.6993,-8.7607,-0.26807
5,17.594,/received_global_plan,wamv/wamv/base_link,27,17.2885,0.0323,-0.17433,16.3893,-8.9166,-0.26807
5,17.594,/received_global_plan,wamv/wamv/base_link,28,17.9950,0.0022,0.00023,17.0900,-9.0128,-0.09351
6,17.694,/received_global_plan,wamv/wamv/base_link,0,0.1489,7.3736,0.17477,0.0059,-0.0027,0.08104
6,17.694,/received_global_plan,wamv/wamv/base_link,1,0.8500,7.4666,0.00021,0.7128,0.0243,-0.09351
6,17.694,/received_global_plan,wamv/wamv/base_link,2,1.5564,7.4992,0.00021,1.4194,-0.0094,-0.09351
6,17.694,/received_global_plan,wamv/wamv/base_link,3,2.2631,7.4711,-0.17435,2.1204,-0.1035,-0.26807
6,17.694,/received_global_plan,wamv/wamv/base_link,4,2.9647,7.3825,-0.17435,2.8108,-0.2574,-0.26807
6,17.694,/received_global_plan,wamv/wamv/base_link,5,3.6561,7.2342,-0.34892,3.4855,-0.4698,-0.44265
6,17.694,/received_global_plan,wamv/wamv/base_link,6,4.3322,7.0271,-0.34892,4.1395,-0.7393,-0.44265
6,17.694,/received_global_plan,wamv/wamv/base_link,7,4.9881,6.7628,-0.52350,4.7679,-1.0638,-0.61722
6,17.694,/received_global_plan,wamv/wamv/base_link,8,5.6189,6.4433,-0.52350,5.3663,-1.4410,-0.61722
6,17.694,/received_global_plan,wamv/wamv/base_link,9,6.2210,6.0723,-0.69808,5.9312,-1.8667,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,10,6.8139,5.6865,-0.69808,6.4856,-2.3063,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,11,7.4067,5.3006,-0.69808,7.0399,-2.7460,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,12,7.9996,4.9148,-0.69808,7.5942,-3.1856,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,13,8.5925,4.5290,-0.69808,8.1486,-3.6253,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,14,9.1853,4.1431,-0.69808,8.7029,-4.0650,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,15,9.7782,3.7573,-0.69808,9.2573,-4.5046,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,16,10.3710,3.3714,-0.69808,9.8116,-4.9443,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,17,10.9639,2.9856,-0.69808,10.3660,-5.3840,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,18,11.5567,2.5997,-0.69808,10.9203,-5.8236,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,19,12.1496,2.2139,-0.69808,11.4747,-6.2633,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,20,12.7424,1.8281,-0.69808,12.0290,-6.7029,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,21,13.3353,1.4422,-0.69808,12.5834,-7.1426,-0.79180
6,17.694,/received_global_plan,wamv/wamv/base_link,22,13.9366,1.0699,-0.52350,13.1474,-7.5696,-0.61722
6,17.694,/received_global_plan,wamv/wamv/base_link,23,14.5665,0.7485,-0.52350,13.7446,-7.9485,-0.61722
6,17.694,/received_global_plan,wamv/wamv/base_link,24,15.2216,0.4823,-0.34892,14.3721,-8.2749,-0.44265
6,17.694,/received_global_plan,wamv/wamv/base_link,25,15.8971,0.2732,-0.34892,15.0253,-8.5463,-0.44265
6,17.694,/received_global_plan,wamv/wamv/base_link,26,16.5881,0.1228,-0.17435,15.6993,-8.7607,-0.26807
6,17.694,/received_global_plan,wamv/wamv/base_link,27,17.2894,0.0322,-0.17435,16.3893,-8.9166,-0.26807
6,17.694,/received_global_plan,wamv/wamv/base_link,28,17.9960,0.0020,0.00021,17.0900,-9.0128,-0.09351
7,17.795,/received_global_plan,wamv/wamv/base_link,0,0.1493,7.3714,0.17435,-0.0055,-0.0013,0.08401
7,17.795,/received_global_plan,wamv/wamv/base_link,1,0.8504,7.4641,-0.00019,0.7013,0.0278,-0.09053
7,17.795,/received_global_plan,wamv/wamv/base_link,2,1.5569,7.4963,-0.00019,1.4079,-0.0038,-0.09053
7,17.795,/received_global_plan,wamv/wamv/base_link,3,2.2635,7.4680,-0.17475,2.1093,-0.0958,-0.26509
7,17.795,/received_global_plan,wamv/wamv/base_link,4,2.9650,7.3792,-0.17475,2.8001,-0.2476,-0.26509
7,17.795,/received_global_plan,wamv/wamv/base_link,5,3.6563,7.2305,-0.34932,3.4754,-0.4580,-0.43966
7,17.795,/received_global_plan,wamv/wamv/base_link,6,4.3323,7.0232,-0.34932,4.1301,-0.7255,-0.43966
7,17.795,/received_global_plan,wamv/wamv/base_link,7,4.9880,6.7587,-0.52391,4.7595,-1.0481,-0.61425
7,17.795,/received_global_plan,wamv/wamv/base_link,8,5.6186,6.4390,-0.52391,5.3590,-1.4235,-0.61425
7,17.795,/received_global_plan,wamv/wamv/base_link,9,6.2204,6.0679,-0.69850,5.9251,-1.8475,-0.78884
7,17.795,/received_global_plan,wamv/wamv/base_link,10,6.8130,5.6819,-0.69850,6.4807,-2.2854,-0.78884
