wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-02T09:47:55+0800,417.020,transform_frozen,0.000,0.000,-532.159,161.978,"tx=-532.158609; ty=161.978144; yaw=1.000000; boat_world=(-532.7404713453305, 161.9023699834173); boat_camera=(-0.37814280273117346, 0.448679419030279)"
2026-09-02T09:47:56+0800,417.020,spawned,10.000,0.000,-526.756,170.393,speed=0.600 m/s; update_hz=5.0
2026-09-02T09:47:56+0800,417.020,static_ready,10.000,0.000,-526.756,170.393,static obstacle ready; no motion loop
