plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,18.397,/unsmoothed_plan,camera_init,0,-0.3606,0.4537,0.00000,-0.3606,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,1,0.5077,0.4537,0.00000,0.5077,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,2,1.3759,0.4537,0.00000,1.3759,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,3,2.2442,0.4537,0.00000,2.2442,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,4,3.1124,0.4537,0.00000,3.1124,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,5,3.9806,0.4537,0.00000,3.9806,0.4537,0.00000
1,18.397,/unsmoothed_plan,camera_init,6,4.8357,0.3029,-0.34907,4.8357,0.3029,-0.34907
1,18.397,/unsmoothed_plan,camera_init,7,5.5876,-0.1312,-0.69813,5.5876,-0.1312,-0.69813
1,18.397,/unsmoothed_plan,camera_init,8,6.2527,-0.6893,-0.69813,6.2527,-0.6893,-0.69813
1,18.397,/unsmoothed_plan,camera_init,9,6.8108,-1.3544,-1.04720,6.8108,-1.3544,-1.04720
1,18.397,/unsmoothed_plan,camera_init,10,7.2449,-2.1063,-1.04720,7.2449,-2.1063,-1.04720
1,18.397,/unsmoothed_plan,camera_init,11,7.7061,-2.6857,-0.87266,7.7061,-2.6857,-0.87266
1,18.397,/unsmoothed_plan,camera_init,12,8.3167,-3.1046,-0.52360,8.3167,-3.1046,-0.52360
1,18.397,/unsmoothed_plan,camera_init,13,9.0232,-3.3262,-0.17453,9.0232,-3.3262,-0.17453
1,18.397,/unsmoothed_plan,camera_init,14,9.7636,-3.3312,0.00000,9.7636,-3.3312,0.00000
1,18.397,/unsmoothed_plan,camera_init,15,10.4733,-3.1195,0.34907,10.4733,-3.1195,0.34907
1,18.397,/unsmoothed_plan,camera_init,16,11.1520,-2.8168,0.34907,11.1520,-2.8168,0.34907
1,18.397,/unsmoothed_plan,camera_init,17,11.8308,-2.5141,0.34907,11.8308,-2.5141,0.34907
1,18.397,/unsmoothed_plan,camera_init,18,12.5095,-2.2113,0.34907,12.5095,-2.2113,0.34907
1,18.397,/unsmoothed_plan,camera_init,19,13.1883,-1.9086,0.34907,13.1883,-1.9086,0.34907
1,18.397,/unsmoothed_plan,camera_init,20,13.8670,-1.6059,0.34907,13.8670,-1.6059,0.34907
1,18.397,/unsmoothed_plan,camera_init,21,14.5458,-1.3032,0.34907,14.5458,-1.3032,0.34907
1,18.397,/unsmoothed_plan,camera_init,22,15.2245,-1.0005,0.34907,15.2245,-1.0005,0.34907
1,18.397,/unsmoothed_plan,camera_init,23,15.9033,-0.6978,0.34907,15.9033,-0.6978,0.34907
1,18.397,/unsmoothed_plan,camera_init,24,16.5820,-0.3950,0.34907,16.5820,-0.3950,0.34907
1,18.397,/unsmoothed_plan,camera_init,25,17.2677,-0.1097,0.17453,17.2677,-0.1097,0.17453
1,18.397,/unsmoothed_plan,camera_init,26,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,18.399,/plan,camera_init,0,-0.3606,0.4537,0.00000,-0.3606,0.4537,0.00000
2,18.399,/plan,camera_init,1,0.4905,0.4084,-0.05807,0.4905,0.4084,-0.05807
2,18.399,/plan,camera_init,2,1.3414,0.3590,-0.05807,1.3414,0.3590,-0.05807
2,18.399,/plan,camera_init,3,2.1918,0.3025,-0.13292,2.1918,0.3025,-0.13292
2,18.399,/plan,camera_init,4,3.0196,0.1918,-0.20851,3.0196,0.1918,-0.20851
2,18.399,/plan,camera_init,5,3.8232,0.0218,-0.30995,3.8232,0.0218,-0.30995
2,18.399,/plan,camera_init,6,4.5923,-0.2245,-0.42420,4.5923,-0.2245,-0.42420
2,18.399,/plan,camera_init,7,5.3182,-0.5524,-0.52696,5.3182,-0.5524,-0.52696
2,18.399,/plan,camera_init,8,5.9984,-0.9481,-0.59554,5.9984,-0.9481,-0.59554
2,18.399,/plan,camera_init,9,6.6385,-1.3819,-0.61055,6.6385,-1.3819,-0.61055
2,18.399,/plan,camera_init,10,7.2535,-1.8122,-0.55834,7.2535,-1.8122,-0.55834
2,18.399,/plan,camera_init,11,7.8643,-2.1938,-0.44164,7.8643,-2.1938,-0.44164
2,18.399,/plan,camera_init,12,8.4884,-2.4888,-0.27907,8.4884,-2.4888,-0.27907
2,18.399,/plan,camera_init,13,9.1329,-2.6735,-0.10028,9.1329,-2.6735,-0.10028
2,18.399,/plan,camera_init,14,9.7952,-2.7401,0.06361,9.7952,-2.7401,0.06361
2,18.399,/plan,camera_init,15,10.4686,-2.6972,0.19162,10.4686,-2.6972,0.19162
2,18.399,/plan,camera_init,16,11.1469,-2.5656,0.27984,11.1469,-2.5656,0.27984
2,18.399,/plan,camera_init,17,11.8270,-2.3702,0.33570,11.8270,-2.3702,0.33570
2,18.399,/plan,camera_init,18,12.5076,-2.1327,0.36858,12.5076,-2.1327,0.36858
2,18.399,/plan,camera_init,19,13.1883,-1.8698,0.38584,13.1883,-1.8698,0.38584
2,18.399,/plan,camera_init,20,13.8693,-1.5932,0.39220,13.8693,-1.5932,0.39220
2,18.399,/plan,camera_init,21,14.5512,-1.3111,0.39020,14.5512,-1.3111,0.39020
2,18.399,/plan,camera_init,22,15.2347,-1.0300,0.38099,15.2347,-1.0300,0.38099
2,18.399,/plan,camera_init,23,15.9207,-0.7552,0.36564,15.9207,-0.7552,0.36564
2,18.399,/plan,camera_init,24,16.6102,-0.4913,0.34706,16.6102,-0.4913,0.34706
2,18.399,/plan,camera_init,25,17.3036,-0.2405,0.33248,17.3036,-0.2405,0.33248
2,18.399,/plan,camera_init,26,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,18.417,/received_global_plan,wamv/wamv/base_link,0,-0.3597,0.4538,-0.00003,0.0009,0.0001,0.00036
3,18.417,/received_global_plan,wamv/wamv/base_link,1,0.4911,0.4085,-0.05812,0.8518,-0.0449,-0.05773
3,18.417,/received_global_plan,wamv/wamv/base_link,2,1.3417,0.3590,-0.05812,1.7026,-0.0940,-0.05773
3,18.417,/received_global_plan,wamv/wamv/base_link,3,2.1918,0.3025,-0.13297,2.5528,-0.1502,-0.13258
3,18.417,/received_global_plan,wamv/wamv/base_link,4,3.0194,0.1918,-0.20858,3.3806,-0.2606,-0.20819
3,18.417,/received_global_plan,wamv/wamv/base_link,5,3.8226,0.0217,-0.31003,4.1840,-0.4303,-0.30964
3,18.417,/received_global_plan,wamv/wamv/base_link,6,4.5915,-0.2246,-0.42429,4.9531,-0.6764,-0.42390
3,18.417,/received_global_plan,wamv/wamv/base_link,7,5.3172,-0.5525,-0.52706,5.6791,-1.0040,-0.52667
3,18.417,/received_global_plan,wamv/wamv/base_link,8,5.9972,-0.9482,-0.59564,6.3593,-1.3994,-0.59525
3,18.417,/received_global_plan,wamv/wamv/base_link,9,6.6371,-1.3820,-0.61065,6.9994,-1.8330,-0.61026
3,18.417,/received_global_plan,wamv/wamv/base_link,10,7.2519,-1.8124,-0.55844,7.6146,-2.2631,-0.55805
3,18.417,/received_global_plan,wamv/wamv/base_link,11,7.8625,-2.1939,-0.44173,8.2254,-2.6444,-0.44134
3,18.417,/received_global_plan,wamv/wamv/base_link,12,8.4864,-2.4890,-0.27915,8.8495,-2.9393,-0.27876
3,18.417,/received_global_plan,wamv/wamv/base_link,13,9.1307,-2.6737,-0.10033,9.4939,-3.1237,-0.09994
3,18.417,/received_global_plan,wamv/wamv/base_link,14,9.7928,-2.7404,0.06358,10.1562,-3.1901,0.06397
3,18.417,/received_global_plan,wamv/wamv/base_link,15,10.4660,-2.6975,0.19162,10.8294,-3.1470,0.19201
3,18.417,/received_global_plan,wamv/wamv/base_link,16,11.1441,-2.5659,0.27985,11.5076,-3.0151,0.28024
3,18.417,/received_global_plan,wamv/wamv/base_link,17,11.8240,-2.3705,0.33573,12.1875,-2.8194,0.33612
3,18.417,/received_global_plan,wamv/wamv/base_link,18,12.5043,-2.1331,0.36860,12.8679,-2.5817,0.36899
3,18.417,/received_global_plan,wamv/wamv/base_link,19,13.1848,-1.8702,0.38586,13.5484,-2.3186,0.38625
3,18.417,/received_global_plan,wamv/wamv/base_link,20,13.8656,-1.5936,0.39223,14.2292,-2.0417,0.39262
3,18.417,/received_global_plan,wamv/wamv/base_link,21,14.5472,-1.3116,0.39023,14.9109,-1.7594,0.39062
3,18.417,/received_global_plan,wamv/wamv/base_link,22,15.2305,-1.0305,0.38102,15.5941,-1.4781,0.38141
3,18.417,/received_global_plan,wamv/wamv/base_link,23,15.9163,-0.7557,0.36567,16.2799,-1.2030,0.36606
3,18.417,/received_global_plan,wamv/wamv/base_link,24,16.6055,-0.4918,0.34708,16.9692,-0.9388,0.34747
3,18.417,/received_global_plan,wamv/wamv/base_link,25,17.2987,-0.2410,0.33250,17.6624,-0.6878,0.33289
3,18.417,/received_global_plan,wamv/wamv/base_link,26,17.9948,-0.0005,-0.00003,18.3586,-0.4471,0.00036
4,18.517,/received_global_plan,wamv/wamv/base_link,0,-0.3597,0.4538,-0.00003,0.0009,0.0001,0.00036
4,18.517,/received_global_plan,wamv/wamv/base_link,1,0.4911,0.4085,-0.05812,0.8518,-0.0449,-0.05773
4,18.517,/received_global_plan,wamv/wamv/base_link,2,1.3417,0.3590,-0.05812,1.7026,-0.0940,-0.05773
4,18.517,/received_global_plan,wamv/wamv/base_link,3,2.1918,0.3025,-0.13297,2.5528,-0.1502,-0.13258
4,18.517,/received_global_plan,wamv/wamv/base_link,4,3.0194,0.1918,-0.20858,3.3806,-0.2606,-0.20819
4,18.517,/received_global_plan,wamv/wamv/base_link,5,3.8226,0.0217,-0.31003,4.1840,-0.4303,-0.30964
4,18.517,/received_global_plan,wamv/wamv/base_link,6,4.5915,-0.2246,-0.42429,4.9531,-0.6764,-0.42390
4,18.517,/received_global_plan,wamv/wamv/base_link,7,5.3172,-0.5525,-0.52706,5.6791,-1.0040,-0.52667
4,18.517,/received_global_plan,wamv/wamv/base_link,8,5.9972,-0.9482,-0.59564,6.3593,-1.3994,-0.59525
4,18.517,/received_global_plan,wamv/wamv/base_link,9,6.6371,-1.3820,-0.61065,6.9994,-1.8330,-0.61026
4,18.517,/received_global_plan,wamv/wamv/base_link,10,7.2519,-1.8124,-0.55844,7.6146,-2.2631,-0.55805
4,18.517,/received_global_plan,wamv/wamv/base_link,11,7.8625,-2.1939,-0.44173,8.2254,-2.6444,-0.44134
4,18.517,/received_global_plan,wamv/wamv/base_link,12,8.4864,-2.4890,-0.27915,8.8495,-2.9393,-0.27876
4,18.517,/received_global_plan,wamv/wamv/base_link,13,9.1307,-2.6737,-0.10033,9.4939,-3.1237,-0.09994
4,18.517,/received_global_plan,wamv/wamv/base_link,14,9.7928,-2.7404,0.06358,10.1562,-3.1901,0.06397
4,18.517,/received_global_plan,wamv/wamv/base_link,15,10.4660,-2.6975,0.19162,10.8294,-3.1470,0.19201
4,18.517,/received_global_plan,wamv/wamv/base_link,16,11.1441,-2.5659,0.27985,11.5076,-3.0151,0.28024
4,18.517,/received_global_plan,wamv/wamv/base_link,17,11.8240,-2.3705,0.33573,12.1875,-2.8194,0.33612
4,18.517,/received_global_plan,wamv/wamv/base_link,18,12.5043,-2.1331,0.36860,12.8679,-2.5817,0.36899
4,18.517,/received_global_plan,wamv/wamv/base_link,19,13.1848,-1.8702,0.38586,13.5484,-2.3186,0.38625
4,18.517,/received_global_plan,wamv/wamv/base_link,20,13.8656,-1.5936,0.39223,14.2292,-2.0417,0.39262
4,18.517,/received_global_plan,wamv/wamv/base_link,21,14.5472,-1.3116,0.39023,14.9109,-1.7594,0.39062
4,18.517,/received_global_plan,wamv/wamv/base_link,22,15.2305,-1.0305,0.38102,15.5941,-1.4781,0.38141
4,18.517,/received_global_plan,wamv/wamv/base_link,23,15.9163,-0.7557,0.36567,16.2799,-1.2030,0.36606
4,18.517,/received_global_plan,wamv/wamv/base_link,24,16.6055,-0.4918,0.34708,16.9692,-0.9388,0.34747
4,18.517,/received_global_plan,wamv/wamv/base_link,25,17.2987,-0.2410,0.33250,17.6624,-0.6878,0.33289
4,18.517,/received_global_plan,wamv/wamv/base_link,26,17.9948,-0.0005,-0.00003,18.3586,-0.4471,0.00036
5,18.617,/received_global_plan,wamv/wamv/base_link,0,-0.3597,0.4538,-0.00003,0.0009,0.0001,0.00036
5,18.617,/received_global_plan,wamv/wamv/base_link,1,0.4911,0.4085,-0.05812,0.8518,-0.0449,-0.05773
