t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
0.600,-0.3686,0.4202,-0.00006,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
0.800,-0.3680,0.4202,-0.00015,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
1.000,-0.3680,0.4202,-0.00015,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
1.200,-0.3614,0.4164,0.00024,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
1.400,-0.3581,0.4161,-0.00236,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
1.601,-0.3554,0.4148,-0.00003,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
1.800,-0.3557,0.4147,-0.00064,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.001,-0.3551,0.4149,0.00006,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.200,-0.3551,0.4149,0.00006,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.401,-0.3601,0.4192,0.00028,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.600,-0.3596,0.4198,0.00057,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
2.800,-0.3649,0.4275,0.00061,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
3.000,-0.3671,0.4328,0.00013,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
3.200,-0.3699,0.4324,-0.00681,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
3.400,-0.3715,0.4392,0.00082,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
3.600,-0.3754,0.4441,0.00046,,,0,IDLE code=0; status_seq=1,0,,3011,0,0,0,0.000,0,,,,
3.800,-0.3766,0.4440,-0.00560,,,0,IDLE code=0; status_seq=1,0,,2911,0,0,0,0.000,0,,,,
4.001,-0.3790,0.4493,0.00013,,,0,IDLE code=0; status_seq=1,0,,2911,0,0,0,0.000,0,,,,
4.201,-0.3813,0.4517,-0.00089,,,0,IDLE code=0; status_seq=1,0,,2911,0,0,0,0.000,0,,,,
4.400,-0.3832,0.4532,-0.00002,,,0,IDLE code=0; status_seq=1,0,,2911,0,0,0,0.000,0,,,,
4.600,-0.3828,0.4532,0.00026,,,0,IDLE code=0; status_seq=1,0,,2911,0,0,0,0.000,0,,,,
4.802,-0.3828,0.4532,0.00026,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
5.001,-0.3816,0.4503,0.00037,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
5.201,-0.3759,0.4472,-0.00187,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
5.401,-0.3730,0.4468,0.00061,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
5.600,-0.3719,0.4432,-0.00015,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
5.800,-0.3686,0.4425,0.00032,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
6.000,-0.3686,0.4425,0.00032,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
6.200,-0.3686,0.4425,0.00032,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
6.400,-0.3560,0.4331,0.00044,,,0,IDLE code=0; status_seq=1,0,,3013,0,0,0,0.000,0,,,,
6.601,-0.3560,0.4331,0.00044,,,0,IDLE code=0; status_seq=1,0,,3758,0,0,0,0.000,0,,,,
6.801,-0.3560,0.4331,0.00044,,,0,IDLE code=0; status_seq=1,0,,3758,0,0,0,0.000,0,,,,
7.000,-0.3519,0.4267,0.00024,,,0,IDLE code=0; status_seq=1,0,,3758,0,0,0,0.000,0,,,,
