t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
78.600,-1.2424,1.3722,-0.00869,10.0000,8.0000,1,IDLE code=0,0,,4193,0,1
78.800,-1.2433,1.3688,-0.00485,10.0000,8.0000,1,IDLE code=0,0,,4193,0,1
79.000,-1.2421,1.3672,-0.00002,10.0000,8.0000,1,IDLE code=0,0,,4193,0,1
79.200,-1.2421,1.3672,-0.00002,10.0000,8.0000,1,IDLE code=0,0,,4193,0,1
79.400,-1.2470,1.3673,-0.00014,10.0000,8.0000,1,IDLE code=0,0,,4000,0,1
79.601,-1.2524,1.3693,-0.00131,10.0000,8.0000,1,IDLE code=0,0,,4000,0,1
79.800,-1.2541,1.3706,-0.00071,10.0000,8.0000,1,IDLE code=0,0,,4000,0,1
80.000,-1.2556,1.3719,-0.00049,10.0000,8.0000,1,IDLE code=0,0,,4000,0,1
80.200,-1.2556,1.3719,-0.00049,10.0000,8.0000,1,IDLE code=0,0,,4000,0,1
80.400,-1.2556,1.3719,-0.00049,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
80.600,-1.2558,1.3773,-0.00534,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
80.800,-1.2568,1.3873,-0.00100,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
81.000,-1.2570,1.3916,-0.00065,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
81.200,-1.2554,1.3941,-0.00855,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
81.400,-1.2535,1.3923,-0.00223,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
81.600,-1.2512,1.3966,-0.00040,10.0000,8.0000,1,IDLE code=0,0,,4130,0,1
81.800,-1.2459,1.3961,-0.00200,10.0000,8.0000,1,IDLE code=0,0,,4130,0,1
82.000,-1.2435,1.3958,-0.00069,10.0000,8.0000,1,IDLE code=0,0,,4130,0,1
82.200,-1.2413,1.3956,-0.00015,10.0000,8.0000,1,IDLE code=0,0,,4130,0,1
82.400,-1.2420,1.3975,-0.00788,10.0000,8.0000,1,IDLE code=0,0,,4130,0,1
82.600,-1.2415,1.3956,-0.00877,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
82.800,-1.2396,1.3932,-0.00021,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
83.000,-1.2405,1.3904,-0.00043,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
83.200,-1.2405,1.3904,-0.00043,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
83.400,-1.2405,1.3904,-0.00043,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
83.600,-1.2468,1.3823,-0.00128,10.0000,8.0000,1,IDLE code=0,0,,4139,0,1
83.801,-1.2468,1.3823,-0.00128,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
84.000,-1.2583,1.3736,-0.00866,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
84.200,-1.2578,1.3698,-0.00009,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
84.400,-1.2578,1.3698,-0.00009,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
84.600,-1.2578,1.3698,-0.00009,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
84.800,-1.2619,1.3674,-0.00469,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
85.000,-1.2585,1.3625,-0.00080,10.0000,8.0000,1,IDLE code=0,0,,4062,0,1
85.200,-1.2607,1.3634,-0.00274,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
85.400,-1.2559,1.3604,-0.00396,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
85.600,-1.2527,1.3611,0.00073,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
85.800,-1.2494,1.3640,-0.00626,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
86.000,-1.2459,1.3644,-0.00161,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
86.200,-1.2432,1.3683,-0.00238,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
86.400,-1.2421,1.3675,-0.00157,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
86.600,-1.2381,1.3710,-0.00126,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
86.800,-1.2360,1.3731,-0.00099,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
87.000,-1.2360,1.3731,-0.00099,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
87.200,-1.2356,1.3813,-0.00311,10.0000,8.0000,1,IDLE code=0,0,,4180,0,1
87.400,-1.2355,1.3837,-0.00283,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
87.600,-1.2360,1.3863,-0.00874,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
87.800,-1.2367,1.3894,-0.00091,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
88.000,-1.2388,1.3903,-0.00105,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
88.200,-1.2411,1.3912,-0.00852,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
88.400,-1.2438,1.3912,-0.00138,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
88.600,-1.2472,1.3902,-0.00748,10.0000,8.0000,1,IDLE code=0,0,,4153,0,1
88.800,-1.2480,1.3904,-0.00089,10.0000,8.0000,1,IDLE code=0,0,,4123,0,1
89.001,-1.2551,1.3880,-0.00044,10.0000,8.0000,1,IDLE code=0,0,,4123,0,1
89.200,-1.2551,1.3880,-0.00044,10.0000,8.0000,1,IDLE code=0,0,,4123,0,1
89.400,-1.2633,1.3817,-0.00080,10.0000,8.0000,1,IDLE code=0,0,,4123,0,1
89.600,-1.2633,1.3817,-0.00080,10.0000,8.0000,1,IDLE code=0,0,,4123,0,1
89.801,-1.2711,1.3810,-0.00782,10.0000,8.0000,1,IDLE code=0,0,,4316,0,1
90.000,-1.2664,1.3705,-0.00009,10.0000,8.0000,1,IDLE code=0,0,,4316,0,1
90.200,-1.2619,1.3695,-0.00018,10.0000,8.0000,1,IDLE code=0,0,,4316,0,1
90.400,-1.2611,1.3702,-0.00087,10.0000,8.0000,1,IDLE code=0,0,,4316,0,1
90.601,-1.2558,1.3685,0.00152,10.0000,8.0000,1,IDLE code=0,0,,4316,0,1
90.800,-1.2533,1.3678,-0.00678,10.0000,8.0000,1,IDLE code=0,0,,4319,0,1
91.000,-1.2502,1.3671,-0.00306,10.0000,8.0000,1,IDLE code=0,0,,4319,0,1
91.200,-1.2483,1.3657,-0.00076,10.0000,8.0000,1,IDLE code=0,0,,4319,0,1
91.400,-1.2483,1.3657,-0.00076,10.0000,8.0000,1,IDLE code=0,0,,4319,0,1
91.600,-1.2483,1.3657,-0.00076,10.0000,8.0000,1,IDLE code=0,0,,4319,0,1
91.800,-1.2483,1.3657,-0.00076,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
92.000,-1.2301,1.3987,-0.00711,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
92.200,-1.2288,1.3948,-0.00188,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
92.400,-1.2297,1.3957,-0.00022,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
92.600,-1.2338,1.3982,-0.00075,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
92.800,-1.2383,1.4024,-0.00143,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
93.000,-1.2412,1.4062,-0.00128,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
93.200,-1.2480,1.4106,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4018,0,1
93.400,-1.2476,1.4095,-0.00657,10.0000,8.0000,1,IDLE code=0,0,,4085,0,1
93.600,-1.2577,1.4166,-0.00315,10.0000,8.0000,1,IDLE code=0,0,,4085,0,1
93.800,-1.2693,1.4203,-0.01112,10.0000,8.0000,1,IDLE code=0,0,,4085,0,1
94.000,-1.2743,1.4202,-0.00765,10.0000,8.0000,1,IDLE code=0,0,,4085,0,1
94.200,-1.2779,1.4187,-0.00104,10.0000,8.0000,1,IDLE code=0,0,,4085,0,1
94.400,-1.2810,1.4172,-0.00029,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
94.600,-1.2843,1.4139,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
94.800,-1.2835,1.4130,-0.00054,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
95.000,-1.2835,1.4130,-0.00054,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
95.200,-1.2799,1.4021,-0.00650,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
95.400,-1.2738,1.3967,0.00093,10.0000,8.0000,1,IDLE code=0,0,,4325,0,1
95.600,-1.2753,1.3980,-0.00552,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
95.800,-1.2666,1.3890,0.00232,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
96.000,-1.2647,1.3914,-0.00421,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
96.200,-1.2449,1.3770,0.00048,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
96.400,-1.2402,1.3751,0.00074,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
96.600,-1.2400,1.3750,0.00098,10.0000,8.0000,1,IDLE code=0,0,,4324,0,1
96.800,-1.2381,1.3788,-0.00027,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
97.000,-1.2347,1.3772,0.00015,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
97.200,-1.2347,1.3772,0.00015,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
97.400,-1.2347,1.3772,0.00015,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
97.600,-1.2477,1.3967,-0.01026,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
97.811,-1.2545,1.3986,-0.00869,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
98.000,-1.2599,1.4140,-0.00235,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
98.200,-1.2609,1.4144,-0.00257,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
98.400,-1.2609,1.4144,-0.00257,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
98.600,-1.2609,1.4144,-0.00257,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
98.800,-1.2609,1.4144,-0.00257,10.0000,8.0000,1,IDLE code=0,0,,4009,0,1
99.000,-1.3267,1.4585,-0.00226,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
99.200,-1.3331,1.4613,-0.00184,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
99.400,-1.3315,1.4593,-0.00305,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
99.600,-1.3315,1.4593,-0.00305,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
99.800,-1.3282,1.4519,-0.00006,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
100.000,-1.3218,1.4487,0.00005,10.0000,8.0000,1,IDLE code=0,0,,4167,0,1
100.200,-1.3141,1.4457,-0.00004,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
100.400,-1.2928,1.4297,0.00245,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
100.600,-1.2928,1.4297,0.00245,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
100.800,-1.2782,1.4158,-0.00016,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
101.000,-1.2708,1.4014,-0.00086,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
101.200,-1.2595,1.3930,0.00171,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
101.400,-1.2538,1.3889,0.00121,10.0000,8.0000,1,IDLE code=0,0,,4320,0,1
101.605,-1.2470,1.3862,0.00192,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
101.801,-1.2439,1.3845,0.00130,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
102.000,-1.2425,1.3836,0.00121,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
102.200,-1.2424,1.3825,-0.00351,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
102.400,-1.2418,1.3823,-0.00191,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
102.600,-1.2418,1.3823,-0.00191,10.0000,8.0000,1,IDLE code=0,0,,4142,0,1
102.800,-1.2418,1.3823,-0.00191,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
103.000,-1.2418,1.3823,-0.00191,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
103.200,-1.2925,1.5657,-0.00686,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
103.400,-1.3117,1.5472,-0.00908,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
103.600,-1.3113,1.5428,-0.00243,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
103.800,-1.3113,1.5428,-0.00243,10.0000,8.0000,1,IDLE code=0,0,,3989,0,1
104.000,-1.3113,1.5428,-0.00243,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
104.200,-1.3113,1.5428,-0.00243,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
104.400,-1.3456,1.5353,-0.00848,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
104.600,-1.3332,1.5081,-0.00028,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
104.800,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
105.000,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4124,0,1
105.200,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
105.400,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
105.600,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
105.800,-1.3288,1.4972,-0.00133,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
106.000,-1.3573,1.4325,0.00256,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
106.200,-1.3573,1.4325,0.00256,10.0000,8.0000,1,IDLE code=0,0,,4257,0,1
106.400,-1.3189,1.4298,0.00134,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
106.600,-1.2933,1.4219,-0.00055,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
106.800,-1.2846,1.4172,-0.00557,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
107.000,-1.2765,1.4136,0.00130,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
107.200,-1.2757,1.4124,-0.00361,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
107.401,-1.2750,1.4108,-0.00417,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
107.601,-1.2725,1.4092,-0.00093,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
107.801,-1.2725,1.4092,-0.00093,10.0000,8.0000,1,IDLE code=0,0,,4251,0,1
108.000,-1.2725,1.4092,-0.00093,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
108.200,-1.2725,1.4092,-0.00093,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
108.400,-1.2725,1.4092,-0.00093,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
108.600,-1.3435,1.4669,-0.00636,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
108.800,-1.3470,1.4779,-0.00492,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
109.000,-1.3501,1.4833,-0.00213,10.0000,8.0000,1,IDLE code=0,0,,3893,0,1
109.200,-1.3510,1.4864,-0.00226,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
109.400,-1.3499,1.4884,-0.00152,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
109.600,-1.3499,1.4884,-0.00152,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
109.800,-1.3499,1.4884,-0.00152,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
110.000,-1.3499,1.4884,-0.00152,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
110.200,-1.3499,1.4884,-0.00152,10.0000,8.0000,1,IDLE code=0,0,,4138,0,1
110.400,-1.3041,1.4905,0.00016,10.0000,8.0000,1,IDLE code=0,0,,4241,0,1
110.600,-1.2868,1.4775,-0.00095,10.0000,8.0000,1,IDLE code=0,0,,4241,0,1
110.800,-1.2797,1.4725,0.00132,10.0000,8.0000,1,IDLE code=0,0,,4241,0,1
111.000,-1.2797,1.4725,0.00132,10.0000,8.0000,1,IDLE code=0,0,,4241,0,1
111.201,-1.2797,1.4725,0.00132,10.0000,8.0000,1,IDLE code=0,0,,4241,0,1
111.400,-1.2671,1.4571,0.00125,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
111.600,-1.2640,1.4458,-0.00232,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
111.800,-1.2623,1.4398,0.00183,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
112.000,-1.2630,1.4373,0.00161,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
112.200,-1.2717,1.4359,-0.00642,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
112.400,-1.2718,1.4283,-0.00101,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
112.600,-1.2707,1.4279,-0.00027,10.0000,8.0000,1,IDLE code=0,0,,4306,0,1
112.800,-1.2833,1.4264,-0.00646,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
113.000,-1.2920,1.4225,-0.00205,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
113.201,-1.3002,1.4220,-0.00798,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
113.400,-1.3008,1.4236,-0.00166,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
113.601,-1.3066,1.4267,-0.00257,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
113.800,-1.3102,1.4312,-0.01155,10.0000,8.0000,1,IDLE code=0,0,,3987,0,1
114.000,-1.3165,1.4367,-0.00215,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
114.200,-1.3179,1.4399,-0.01091,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
114.400,-1.3190,1.4423,-0.00176,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
114.600,-1.3190,1.4423,-0.00176,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
114.800,-1.3096,1.4431,0.00099,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
115.000,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4031,0,1
115.200,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4125,0,1
115.400,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4125,0,1
115.600,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4125,0,1
115.800,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4125,0,1
116.000,-1.3082,1.4559,-0.00181,10.0000,8.0000,1,IDLE code=0,0,,4125,0,1
116.200,-1.2851,1.4811,-0.00117,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
116.400,-1.2687,1.4630,0.00069,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
116.600,-1.2667,1.4580,0.00023,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
116.800,-1.2684,1.4556,0.00034,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
117.000,-1.2702,1.4525,-0.00011,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
117.200,-1.2711,1.4489,0.00003,10.0000,8.0000,1,IDLE code=0,0,,4276,0,1
117.400,-1.2711,1.4489,0.00003,10.0000,8.0000,1,IDLE code=0,0,,4072,0,1
117.600,-1.2711,1.4489,0.00003,10.0000,8.0000,1,IDLE code=0,0,,4072,0,1
117.800,-1.2934,1.4366,-0.00134,10.0000,8.0000,1,IDLE code=0,0,,4072,0,1
118.000,-1.3007,1.4333,-0.00110,10.0000,8.0000,1,IDLE code=0,0,,4072,0,1
118.200,-1.3027,1.4334,-0.00075,10.0000,8.0000,1,IDLE code=0,0,,4072,0,1
118.400,-1.3027,1.4334,-0.00075,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
118.600,-1.3187,1.4359,-0.00410,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
118.800,-1.3191,1.4378,-0.00989,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
119.000,-1.3196,1.4365,-0.00185,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
119.200,-1.3212,1.4384,-0.00120,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
119.400,-1.3212,1.4384,-0.00120,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
119.600,-1.3212,1.4384,-0.00120,10.0000,8.0000,1,IDLE code=0,0,,4063,0,1
119.800,-1.3212,1.4384,-0.00120,10.0000,8.0000,1,IDLE code=0,0,,4116,0,1
120.000,-1.3051,1.4659,-0.00046,10.0000,8.0000,1,IDLE code=0,0,,4116,0,1
120.200,-1.2982,1.4626,-0.00053,10.0000,8.0000,1,IDLE code=0,0,,4116,0,1
120.400,-1.2909,1.4586,-0.00035,10.0000,8.0000,1,IDLE code=0,0,,4116,0,1
120.600,-1.2908,1.4586,-0.00033,10.0000,8.0000,1,IDLE code=0,0,,4116,0,1
120.800,-1.2859,1.4607,0.00022,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
121.000,-1.2859,1.4607,0.00022,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
121.200,-1.2859,1.4607,0.00022,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
121.400,-1.2859,1.4607,0.00022,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
121.600,-1.2859,1.4607,0.00022,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
121.800,-1.2970,1.4714,-0.00030,10.0000,8.0000,1,IDLE code=0,0,,4249,0,1
122.000,-1.2989,1.4642,-0.00226,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
122.200,-1.2976,1.4612,-0.00367,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
122.400,-1.2972,1.4593,-0.00123,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
122.600,-1.3048,1.4560,-0.00905,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
122.800,-1.3040,1.4547,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
123.000,-1.3040,1.4547,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4043,0,1
123.200,-1.3040,1.4547,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
123.400,-1.3040,1.4547,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
123.600,-1.3040,1.4547,-0.00118,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
123.800,-1.3328,1.4683,-0.00865,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
124.000,-1.3211,1.4432,-0.00049,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
124.200,-1.3173,1.4422,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
124.400,-1.3173,1.4422,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
124.600,-1.3173,1.4422,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4069,0,1
124.800,-1.3109,1.4476,-0.00104,10.0000,8.0000,1,IDLE code=0,0,,4189,0,1
125.000,-1.2990,1.4445,-0.00077,10.0000,8.0000,1,IDLE code=0,0,,4189,0,1
125.200,-1.2934,1.4421,0.00006,10.0000,8.0000,1,IDLE code=0,0,,4189,0,1
125.400,-1.2934,1.4421,0.00006,10.0000,8.0000,1,IDLE code=0,0,,4189,0,1
125.600,-1.2934,1.4509,-0.00766,10.0000,8.0000,1,IDLE code=0,0,,4189,0,1
125.800,-1.2849,1.4427,-0.00011,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
126.000,-1.2846,1.4421,-0.00713,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
126.200,-1.2820,1.4406,-0.00563,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
126.400,-1.2832,1.4398,-0.00151,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
126.600,-1.2821,1.4395,-0.00108,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
126.800,-1.2855,1.4404,-0.00165,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
127.000,-1.2855,1.4404,-0.00165,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
127.200,-1.2855,1.4404,-0.00165,10.0000,8.0000,1,IDLE code=0,0,,4184,0,1
127.400,-1.2855,1.4404,-0.00165,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
127.600,-1.3111,1.4659,-0.00984,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
127.800,-1.3154,1.4578,-0.00186,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
128.000,-1.3205,1.4587,-0.01038,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
128.200,-1.3204,1.4585,-0.00172,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
128.400,-1.3204,1.4585,-0.00172,10.0000,8.0000,1,IDLE code=0,0,,3998,0,1
128.600,-1.3177,1.4559,-0.00171,10.0000,8.0000,1,IDLE code=0,0,,4152,0,1
128.800,-1.3177,1.4559,-0.00171,10.0000,8.0000,1,IDLE code=0,0,,4152,0,1
129.000,-1.3177,1.4559,-0.00171,10.0000,8.0000,1,IDLE code=0,0,,4152,0,1
129.200,-1.3103,1.4538,-0.00142,10.0000,8.0000,1,IDLE code=0,0,,4152,0,1
129.400,-1.3085,1.4537,-0.00611,10.0000,8.0000,1,IDLE code=0,0,,4152,0,1
129.600,-1.3026,1.4497,-0.00008,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
129.800,-1.2998,1.4480,-0.00006,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
130.000,-1.2974,1.4465,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
130.200,-1.2974,1.4465,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
130.400,-1.2974,1.4465,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
130.600,-1.2974,1.4465,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4222,0,1
130.800,-1.2974,1.4465,-0.00070,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
131.000,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
131.200,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
131.400,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
131.600,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
131.800,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
132.000,-1.3011,1.4518,0.00020,10.0000,8.0000,1,IDLE code=0,0,,4087,0,1
132.200,-1.3160,1.4804,-0.00857,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
132.400,-1.3138,1.4659,-0.00258,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
132.600,-1.3128,1.4668,-0.00225,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
132.800,-1.3174,1.4700,-0.00892,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
133.000,-1.3210,1.4672,-0.00633,10.0000,8.0000,1,IDLE code=0,0,,3985,0,1
