plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,19.973,/unsmoothed_plan,camera_init,0,-0.5787,0.6659,0.00000,-0.5787,0.6659,0.00000
1,19.973,/unsmoothed_plan,camera_init,1,0.2763,0.5151,-0.34907,0.2763,0.5151,-0.34907
1,19.973,/unsmoothed_plan,camera_init,2,1.0922,0.2182,-0.34907,1.0922,0.2182,-0.34907
1,19.973,/unsmoothed_plan,camera_init,3,1.8441,-0.2159,-0.69813,1.8441,-0.2159,-0.69813
1,19.973,/unsmoothed_plan,camera_init,4,2.4022,-0.8810,-1.04720,2.4022,-0.8810,-1.04720
1,19.973,/unsmoothed_plan,camera_init,5,2.8482,-1.4462,-0.87266,2.8482,-1.4462,-0.87266
1,19.973,/unsmoothed_plan,camera_init,6,3.4368,-1.8608,-0.52360,3.4368,-1.8608,-0.52360
1,19.973,/unsmoothed_plan,camera_init,7,4.1191,-2.0905,-0.34907,4.1191,-2.0905,-0.34907
1,19.973,/unsmoothed_plan,camera_init,8,4.8386,-2.1163,0.00000,4.8386,-2.1163,0.00000
1,19.973,/unsmoothed_plan,camera_init,9,5.5356,-1.9359,0.34907,5.5356,-1.9359,0.34907
1,19.973,/unsmoothed_plan,camera_init,10,6.1523,-1.5644,0.52360,6.1523,-1.5644,0.52360
1,19.973,/unsmoothed_plan,camera_init,11,6.6577,-1.0492,0.69813,6.6577,-1.0492,0.69813
1,19.973,/unsmoothed_plan,camera_init,12,7.1447,-0.5155,0.69813,7.1447,-0.5155,0.69813
1,19.973,/unsmoothed_plan,camera_init,13,7.6318,0.0181,0.69813,7.6318,0.0181,0.69813
1,19.973,/unsmoothed_plan,camera_init,14,8.1188,0.5517,0.69813,8.1188,0.5517,0.69813
1,19.973,/unsmoothed_plan,camera_init,15,8.6058,1.0853,0.69813,8.6058,1.0853,0.69813
1,19.973,/unsmoothed_plan,camera_init,16,9.0929,1.6189,0.69813,9.0929,1.6189,0.69813
1,19.973,/unsmoothed_plan,camera_init,17,9.6342,2.0939,0.52360,9.6342,2.0939,0.52360
1,19.973,/unsmoothed_plan,camera_init,18,10.2875,2.3963,0.17453,10.2875,2.3963,0.17453
1,19.973,/unsmoothed_plan,camera_init,19,11.0000,2.5000,0.00000,11.0000,2.5000,0.00000
2,19.974,/plan,camera_init,0,-0.5787,0.6659,0.00000,-0.5787,0.6659,0.00000
2,19.974,/plan,camera_init,1,0.2090,0.5386,-0.32057,0.2090,0.5386,-0.32057
2,19.974,/plan,camera_init,2,0.9174,0.1706,-0.60707,0.9174,0.1706,-0.60707
2,19.974,/plan,camera_init,3,1.5756,-0.2865,-0.60707,1.5756,-0.2865,-0.60707
2,19.974,/plan,camera_init,4,2.2476,-0.7217,-0.46295,2.2476,-0.7217,-0.46295
2,19.974,/plan,camera_init,5,2.8877,-1.0412,-0.36899,2.8877,-1.0412,-0.36899
2,19.974,/plan,camera_init,6,3.5190,-1.2853,-0.21552,3.5190,-1.2853,-0.21552
2,19.974,/plan,camera_init,7,4.1487,-1.4232,-0.02133,4.1487,-1.4232,-0.02133
2,19.974,/plan,camera_init,8,4.7739,-1.4365,0.18539,4.7739,-1.4365,0.18539
2,19.974,/plan,camera_init,9,5.3859,-1.3218,0.37507,5.3859,-1.3218,0.37507
2,19.974,/plan,camera_init,10,5.9760,-1.0894,0.52578,5.9760,-1.0894,0.52578
2,19.974,/plan,camera_init,11,6.5412,-0.7614,0.62848,6.5412,-0.7614,0.62848
2,19.974,/plan,camera_init,12,7.0859,-0.3656,0.68708,7.0859,-0.3656,0.68708
